dbn,school_name,school_type,enrollment,rigor_instruction_rating,collab_teachers_rating,support_environ_rating,effective_lead_rating,fam_comm_ties_rating,trust_rating,student_achieve_rating,pct_pos_rigor_instruction,pct_pos_collab_teachers,pct_pos_supportive_environ,pct_pos_effective_lead,pct_pos_fam_comm_ties,pct_pos_trust,qr_challenge_curriculum,qr_effective_teaching_learning,qr_assess_student_learning,qr_high_expectations,qr_teacher_collab,qr_dates_of_review,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,yrs_principal_exp,pct_teachers_>=3_yrs_exp,student_attendance_rate,pct_chronic_absent,teacher_attendance_rate,sqr_rating,borough
20K682,The Academy of Talented Scholars,Elementary,385,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.86,0.95,0.89,0.91,0.98,0.95,0.5,1.0,1.0,0.5,0.5,"December 11, 2014",0.081,0.296,0.003,0.404,0.016,0.288,0.231,0.042,0.114,0.595,10.1,0.768,0.954,0.113,0.961,7.0,brooklyn
20K748,P.S. 748 Brooklyn School for Global Scholars,Elementary,531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,0.97,0.97,0.96,0.95,0.5,0.5,0.5,0.5,0.5,9-Feb-15,0.139,0.149,0.011,0.671,0.023,0.595,0.367,0.009,0.284,0.326,9.1,0.75,0.958,0.087,0.961,7.0,brooklyn
20K971,"School of Math, Science, and Healthy Living",Elementary,343,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.77,0.83,0.81,0.94,0.86,0.0,1.0,0.0,1.0,1,February 2017,0.434,0.155,0.006,0.85,0.07,0.764,0.443,0.009,0.449,0.096,9.1,0.6,0.956,0.113,0.949,5.0,brooklyn
21K090,P.S. 90 Edna Cohen School,Elementary,566,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.64,0.74,0.71,0.78,0.94,0.82,1.0,1.0,1.0,0.5,1,"April 28, 2015",0.231,0.182,0.005,0.891,0.141,0.816,0.115,0.17,0.557,0.133,9.8,0.45,0.908,0.341,0.983,4.0,brooklyn
21K095,P.S. 095 The Gravesend,K-8,964,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.94,0.95,0.95,0.97,0.96,0.96,0.5,1.0,0.5,0.5,0.5,"February 5, 2015",0.139,0.18,0.052,0.776,0.044,0.709,0.364,0.075,0.333,0.223,8.6,0.881,0.949,0.16,0.973,7.0,brooklyn
21K096,I.S. 096 Seth Low,Middle,807,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.83,0.9,0.78,0.93,0.9,0.93,1.0,1.0,1.0,0.5,0.5,"December 4, 2014",0.3,0.217,0.086,0.8,0.098,0.729,0.335,0.083,0.279,0.291,5.6,0.598,0.941,0.167,0.97,6.0,brooklyn
21K097,P.S. 97 The Highlawn,Elementary,770,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.83,0.86,0.83,0.87,0.96,0.9,0.5,0.5,0.5,0.5,0.5,May-19,0.299,0.182,0.044,0.701,0.035,0.63,0.506,0.014,0.221,0.252,5.1,0.841,0.952,0.144,0.956,6.0,brooklyn
21K098,I.S. 98 Bay Academy,Middle,1561,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.88,0.95,0.79,0.95,0.88,0.93,0.5,0.5,0.5,0.5,0.5,"November 6, 2014",0.017,0.09,0.012,0.49,0.014,0.387,0.283,0.026,0.088,0.575,9.9,0.831,0.959,0.088,0.969,5.0,brooklyn
21K099,P.S. 099 Isaac Asimov,K-8,825,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.9,0.98,0.83,0.97,0.96,0.96,1.0,0.5,0.5,0.5,0.5,May-19,0.274,0.137,0.039,0.793,0.047,0.71,0.427,0.065,0.168,0.333,16.8,0.847,0.911,0.304,0.966,7.0,brooklyn
21K100,P.S. 100 The Coney Island School,Elementary,779,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.89,0.91,0.91,0.86,0.95,0.9,1.0,1.0,1.0,1.0,1,April-19,0.212,0.177,0.065,0.468,0.041,0.398,0.036,0.028,0.053,0.87,3,0.833,0.938,0.156,0.973,5.0,brooklyn
21K101,P.S. 101 The Verrazano,Elementary,877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.96,0.94,0.98,0.96,0.97,0.5,1.0,0.5,0.5,0.5,6-Jan-16,0.214,0.255,0.034,0.658,0.022,0.59,0.518,0.013,0.164,0.295,13.9,0.791,0.956,0.122,0.964,7.0,brooklyn
21K121,P.S. 121 Nelson A. Rockefeller,K-8,337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.92,0.83,0.95,0.96,0.91,0.5,0.5,0.5,0.5,0.5,April-19,0.223,0.282,0.018,0.731,0.077,0.641,0.187,0.036,0.427,0.329,.,0.837,0.943,0.162,0.964,7.0,brooklyn
21K128,P.S. 128 Bensonhurst,Elementary,465,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.81,0.87,0.83,0.91,0.92,0.9,1.0,1.0,0.0,1.0,0,January 2018,0.458,0.196,0.045,0.768,0.015,0.716,0.269,0.011,0.213,0.499,6,0.711,0.943,0.172,0.957,5.0,brooklyn
21K153,P.S. 153 Homecrest,Elementary,486,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.84,0.86,0.82,0.93,0.86,0.0,1.0,1.0,1.0,1,March-19,0.276,0.226,0.082,0.827,0.043,0.78,0.276,0.014,0.366,0.305,15.9,0.791,0.938,0.205,0.965,5.0,brooklyn
21K177,P.S. 177 The Marlboro,Elementary,913,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.81,0.87,0.85,0.92,0.95,0.93,1.0,1.0,1.0,0.5,1,May-19,0.35,0.187,0.056,0.805,0.058,0.743,0.301,0.009,0.31,0.363,4.1,0.787,0.939,0.205,0.959,6.0,brooklyn
21K188,P.S. 188 Michael E. Berdy,Elementary,363,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.69,0.67,0.53,0.64,0.89,0.77,0.0,0.0,0.0,1.0,1,October 2016,0.077,0.278,0.124,0.914,0.138,0.865,0.044,0.493,0.355,0.08,1,0.818,0.859,0.551,0.969,3.0,brooklyn
21K199,P.S. 199 Frederick Wachtel,Elementary,531,1.0,0.75,0.75,0.5,1.0,0.5,0.75,0.76,0.67,0.77,0.73,0.96,0.8,0.5,0.5,0.5,0.5,0.5,29-Oct-15,0.305,0.249,0.113,0.803,0.096,0.719,0.239,0.062,0.215,0.471,11.9,0.69,0.932,0.209,0.967,5.0,brooklyn
21K209,P.S. 209 Margaret Mead,K-8,670,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.82,0.88,0.82,0.81,0.93,0.9,1.0,1.0,1.0,1.0,1,May-19,0.216,0.291,0.112,0.688,0.096,0.616,0.307,0.027,0.249,0.397,16.9,0.885,0.94,0.167,0.969,5.0,brooklyn
21K212,P.S. 212 Lady Deborah Moody,Elementary,668,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.84,0.86,0.86,0.91,0.96,0.88,0.5,0.5,0.5,0.5,0.5,4-May-16,0.228,0.278,0.115,0.825,0.103,0.738,0.332,0.12,0.367,0.168,4.1,0.803,0.919,0.317,0.962,6.0,brooklyn
21K215,P.S. 215 Morris H. Weiss,Elementary,802,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.95,0.96,0.97,0.96,0.93,0.94,0.5,0.5,0.5,0.5,0.5,May-19,0.233,0.163,0.047,0.678,0.032,0.59,0.248,0.015,0.253,0.47,11,0.965,0.936,0.213,0.959,5.0,brooklyn
21K216,P.S. 216 Arturo Toscanini,Elementary,667,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.81,0.8,0.85,0.95,0.9,1.0,1.0,1.0,1.0,1,April 2017,0.267,0.175,0.031,0.699,0.04,0.645,0.273,0.028,0.175,0.505,4.8,0.704,0.935,0.213,0.957,5.0,brooklyn
21K225,P.S. K225 - The Eileen E. Zaglin,K-8,949,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.74,0.64,0.81,0.89,0.83,1.0,1.0,1.0,1.0,1,April 2017,0.409,0.201,0.063,0.833,0.068,0.782,0.212,0.021,0.337,0.417,4.8,0.827,0.92,0.306,0.957,4.0,brooklyn
21K226,P.S. 226 Alfred De B. Mason,K-8,968,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.88,0.94,0.83,0.94,0.95,0.96,0.5,1.0,1.0,0.5,1,May-19,0.278,0.183,0.076,0.776,0.09,0.683,0.304,0.017,0.306,0.364,3.1,0.848,0.947,0.164,0.967,7.0,brooklyn
21K228,I.S. 228 David A. Boody,Middle,1413,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.82,0.85,0.71,0.87,0.87,0.88,0.5,0.5,1.0,0.5,1,March 2017,0.128,0.158,0.033,0.695,0.048,0.614,0.293,0.052,0.254,0.392,12,0.735,0.946,0.155,0.969,5.0,brooklyn
21K238,P.S. 238 Anne Sullivan,K-8,542,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.71,0.8,0.64,0.81,0.92,0.86,1.0,1.0,1.0,0.5,1,April-19,0.397,0.221,0.094,0.889,0.157,0.828,0.212,0.041,0.5,0.232,13.9,0.846,0.93,0.23,0.948,5.0,brooklyn
21K239,Mark Twain I.S. 239 for the Gifted & Talented,Middle,1336,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.87,0.92,0.81,0.94,0.88,0.92,0.5,1.0,0.5,0.5,0.5,March-19,0.013,0.144,0.026,0.354,0.021,0.244,0.268,0.064,0.07,0.513,7.9,0.873,0.96,0.082,0.967,5.0,brooklyn
21K253,P.S. 253,Elementary,909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.97,0.97,0.99,0.97,0.98,0.5,0.5,0.5,0.5,0.5,"October 27, 2014",0.221,0.16,0.041,0.878,0.087,0.804,0.355,0.006,0.37,0.253,15.9,0.781,0.942,0.166,0.976,7.0,brooklyn
21K281,I.S. 281 Joseph B Cavallaro,Middle,1346,0.75,0.75,0.75,0.75,0.5,0.5,1.0,0.76,0.74,0.73,0.74,0.86,0.8,1.0,1.0,1.0,1.0,0.5,February 2017,0.17,0.178,0.055,0.757,0.054,0.694,0.415,0.06,0.236,0.284,7.1,0.72,0.94,0.183,0.96,3.0,brooklyn
21K288,P.S. 288 The Shirley Tanyhill,K-8,585,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.68,0.66,0.71,0.72,0.91,0.82,1.0,1.0,1.0,0.5,1,February 2017,0.055,0.316,0.169,0.97,0.231,0.947,0.022,0.609,0.316,0.05,5.1,0.684,0.878,0.494,0.994,5.0,brooklyn
21K303,I.S. 303 Herbert S. Eisenberg,Middle,567,0.75,0.75,0.5,0.75,0.5,0.5,0.75,0.77,0.73,0.66,0.77,0.84,0.83,1.0,1.0,1.0,1.0,1,October 2017,0.166,0.162,0.067,0.809,0.125,0.727,0.219,0.102,0.377,0.287,7.7,0.639,0.924,0.254,0.964,3.0,brooklyn
21K329,P.S. 329 Surfside,Elementary,359,0.5,0.75,0.5,0.75,0.75,0.75,0.5,0.58,0.72,0.57,0.71,0.92,0.83,1.0,0.0,1.0,0.5,1,December 2017,0.045,0.295,0.195,0.936,0.192,0.894,0.053,0.599,0.298,0.042,10.9,0.636,0.891,0.47,0.979,5.0,brooklyn
21K468,Kingsborough Early College School,Middle,290,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.85,0.92,0.67,0.97,0.93,0.92,0.5,0.5,0.5,0.5,0.5,4-May-15,0.031,0.21,0.034,0.756,0.1,0.672,0.069,0.266,0.362,0.276,4.1,0.897,0.929,0.243,0.961,7.0,brooklyn
21K690,Brooklyn Studio Secondary School,Middle,338,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.77,0.68,0.78,0.88,0.83,1.0,1.0,1.0,1.0,1,March 2017,0.213,0.225,0.009,0.803,0.047,0.751,0.216,0.038,0.32,0.408,8.7,0.839,0.935,0.213,0.954,5.0,brooklyn
22K014,J.H.S. 014 Shell Bank,Middle,527,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.85,0.93,0.75,0.95,0.86,0.92,0.5,1.0,1.0,0.5,1,December-18,0.262,0.222,0.121,0.817,0.165,0.732,0.157,0.359,0.156,0.313,5.8,0.915,0.92,0.254,0.962,4.0,brooklyn
22K052,P.S. 052 Sheepshead Bay,Elementary,745,0.75,0.75,0.75,1.0,0.75,1.0,0.5,0.86,0.94,0.89,0.92,0.94,0.97,0.5,1.0,1.0,0.5,1,March-19,0.285,0.141,0.047,0.709,0.09,0.64,0.179,0.154,0.14,0.511,2.1,0.847,0.925,0.263,0.97,6.0,brooklyn
22K078,J.H.S. 078 Roy H. Mann,Middle,569,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.94,0.92,0.88,0.94,0.94,0.94,0.5,1.0,1.0,0.5,1,December 2016,0.063,0.25,0.111,0.647,0.134,0.555,0.067,0.663,0.107,0.137,6.7,0.881,0.941,0.143,0.949,7.0,brooklyn
22K109,P.S. 109,K-8,561,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.69,0.61,0.8,0.91,0.75,0.0,0.0,0.0,1.0,0,October 2016,0.055,0.296,0.144,0.724,0.301,0.638,0.018,0.786,0.153,0.025,2.9,0.745,0.922,0.271,0.955,4.0,brooklyn
22K119,P.S. 119 Amersfort,Elementary,413,0.5,0.75,1.0,0.75,1.0,1.0,0.75,0.87,0.93,0.91,0.92,0.96,0.96,0.0,0.0,0.0,1.0,1,October 2017,0.082,0.184,0.061,0.715,0.114,0.663,0.174,0.593,0.157,0.036,15.1,0.968,0.949,0.155,0.971,7.0,brooklyn
22K134,P.S. K134,Elementary,587,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.94,0.98,0.98,0.96,0.94,0.97,0.5,0.5,0.5,0.5,0.5,"March 23, 2015",0.172,0.141,0.014,0.839,0.089,0.775,0.465,0.036,0.082,0.4,0,0.75,0.952,0.119,0.977,6.0,brooklyn
22K139,P.S. 139 Alexine A. Fenty,Elementary,880,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.7,0.7,0.71,0.76,0.94,0.83,1.0,1.0,0.0,0.5,1,November 2016,0.161,0.189,0.065,0.753,0.122,0.665,0.191,0.249,0.423,0.106,15.9,0.621,0.935,0.2,0.972,4.0,brooklyn
22K152,School of Science & Technology,Elementary,619,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.77,0.72,0.78,0.93,0.89,1.0,0.0,0.0,1.0,1,March-19,0.178,0.216,0.108,0.804,0.153,0.743,0.078,0.595,0.286,0.031,2.1,0.923,0.936,0.222,0.96,5.0,brooklyn
22K193,P.S. 193 Gil Hodges,Elementary,686,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.81,0.84,0.81,0.95,0.87,1.0,0.0,1.0,1.0,1,November 2017,0.194,0.226,0.064,0.645,0.057,0.561,0.173,0.421,0.14,0.19,2.9,0.877,0.942,0.177,0.957,5.0,brooklyn
22K194,P.S. 194 Raoul Wallenberg,Elementary,497,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.93,1,0.97,0.99,0.97,0.99,1.0,1.0,1.0,1.0,0,April 2017,0.145,0.302,0.101,0.92,0.195,0.861,0.113,0.467,0.195,0.221,3,0.796,0.917,0.319,0.976,7.0,brooklyn
22K195,P.S. 195 Manhattan Beach,Elementary,467,1.0,1.0,0.75,0.5,1.0,0.75,0.75,0.83,0.82,0.91,0.8,0.96,0.88,0.5,0.5,0.5,0.5,0.5,19-May-16,0.169,0.073,0.013,0.292,0.013,0.233,0.028,0.013,0.015,0.934,6.9,0.69,0.935,0.172,0.979,6.0,brooklyn
22K197,P.S. 197 - The Kings Highway Academy,Elementary,698,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.92,0.96,0.94,0.96,0.96,0.97,0.5,1.0,1.0,1.0,1,November-18,0.319,0.185,0.059,0.681,0.093,0.6,0.153,0.093,0.112,0.622,14.1,0.754,0.935,0.21,0.958,7.0,brooklyn
22K198,P.S. 198 Brooklyn,Elementary,373,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.8,0.83,0.8,0.86,0.96,0.9,1.0,0.0,1.0,1.0,1,December 2017,0.016,0.239,0.107,0.758,0.257,0.668,0.029,0.831,0.097,0.019,10.2,0.944,0.916,0.289,0.967,6.0,brooklyn
22K203,P.S. 203 Floyd Bennett School,Elementary,585,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.78,0.86,0.77,0.86,0.93,0.89,1.0,1.0,1.0,0.5,0.5,February-19,0.103,0.27,0.147,0.691,0.137,0.629,0.091,0.726,0.116,0.036,3.9,0.778,0.935,0.208,0.975,5.0,brooklyn
22K206,P.S. 206 Joseph F Lamb,K-8,1518,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.84,0.7,0.86,0.93,0.86,0.5,1.0,1.0,0.5,1,January-19,0.238,0.121,0.015,0.61,0.038,0.547,0.467,0.016,0.101,0.399,4.1,0.73,0.959,0.101,0.97,5.0,brooklyn
22K207,P.S. 207 Elizabeth G. Leary,K-8,1141,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.83,0.89,0.73,0.88,0.95,0.91,1.0,1.0,1.0,0.5,1,March-19,0.044,0.19,0.046,0.397,0.033,0.343,0.144,0.341,0.159,0.331,1.1,0.927,0.948,0.141,0.974,6.0,brooklyn
22K217,P.S. 217 Colonel David Marcus School,Elementary,1087,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.85,0.89,0.92,0.9,0.96,0.92,1.0,1.0,1.0,1.0,1,March-19,0.264,0.139,0.029,0.801,0.1,0.735,0.525,0.089,0.167,0.186,3,0.892,0.93,0.243,0.958,6.0,brooklyn
22K222,P.S. 222 Katherine R. Snyder,Elementary,888,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.92,0.96,0.9,0.91,0.96,0.96,0.5,1.0,1.0,0.5,1,10-May-16,0.105,0.234,0.055,0.418,0.014,0.374,0.216,0.137,0.179,0.439,6.9,0.877,0.952,0.115,0.967,7.0,brooklyn
22K234,J.H.S. 234 Arthur W. Cunningham,Middle,1768,0.75,0.75,0.5,0.75,0.5,0.5,0.75,0.72,0.72,0.65,0.7,0.85,0.75,0.5,1.0,1.0,0.5,0.5,April-19,0.099,0.153,0.046,0.639,0.068,0.554,0.238,0.165,0.147,0.43,1.4,0.832,0.935,0.193,0.968,3.0,brooklyn
22K236,P.S. 236 Mill Basin,Elementary,518,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.95,0.98,0.97,0.96,0.97,0.98,1.0,1.0,0.5,0.5,0.5,23-Feb-16,0.071,0.145,0.041,0.34,0.041,0.268,0.097,0.201,0.139,0.504,5.7,0.795,0.942,0.134,0.969,7.0,brooklyn
22K240,Andries Hudde,Middle,689,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.71,0.65,0.6,0.7,0.86,0.79,1.0,0.0,0.0,0.0,0,March 2017,0.17,0.206,0.073,0.771,0.128,0.701,0.161,0.575,0.163,0.086,.,0.846,0.937,0.199,0.967,3.0,brooklyn
22K245,P.S. 245,Elementary,294,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.88,0.99,0.93,0.95,0.97,0.92,1.0,1.0,1.0,0.5,1,1-Dec-15,0.082,0.272,0.095,0.809,0.163,0.735,0.014,0.548,0.412,0.01,5.9,0.846,0.951,0.137,0.965,6.0,brooklyn
22K251,P.S. 251 Paerdegat,Elementary,431,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.69,0.75,0.65,0.75,0.94,0.82,1.0,0.0,0.0,1.0,1,April 2018,0.077,0.218,0.095,0.798,0.148,0.719,0.026,0.742,0.148,0.056,4.1,0.833,0.907,0.309,0.964,4.0,brooklyn
22K254,P.S. 254 Dag Hammarskjold,Elementary,766,0.75,0.75,0.5,0.75,0.75,1.0,1.0,0.75,0.81,0.85,0.78,0.95,0.91,1.0,1.0,1.0,1.0,1,January 2017,0.231,0.125,0.02,0.542,0.018,0.471,0.29,0.008,0.085,0.612,2.9,0.896,0.942,0.191,0.962,6.0,brooklyn
22K255,P.S. 255 Barbara Reing School,Elementary,882,1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.88,0.85,0.88,0.83,0.93,0.89,0.5,1.0,1.0,1.0,0.5,January-19,0.215,0.172,0.044,0.698,0.092,0.617,0.219,0.025,0.098,0.639,5.9,0.692,0.939,0.211,0.973,5.0,brooklyn
22K277,P.S. 277 Gerritsen Beach,Elementary,398,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.86,0.87,0.89,0.8,0.95,0.9,1.0,1.0,0.5,1.0,0.5,May-19,0.07,0.231,0.058,0.385,0.028,0.309,0.151,0.02,0.113,0.698,2.9,0.853,0.947,0.121,0.968,5.0,brooklyn
22K278,J.H.S. 278 Marine Park,Middle,1203,1.0,0.75,0.5,0.75,0.75,0.5,0.75,0.82,0.86,0.62,0.88,0.9,0.85,0.5,1.0,0.5,0.5,1,February-19,0.039,0.177,0.049,0.52,0.086,0.43,0.108,0.4,0.176,0.296,17.9,0.735,0.936,0.187,0.963,4.0,brooklyn
22K312,P.S. 312 Bergen Beach,Elementary,716,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.84,0.92,0.87,0.9,0.96,0.91,0.5,0.5,0.5,0.5,1,11-Feb-16,0.05,0.203,0.067,0.472,0.05,0.395,0.05,0.378,0.14,0.402,4.9,0.893,0.941,0.16,0.959,6.0,brooklyn
22K315,P.S. K315,Elementary,614,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.79,0.78,0.78,0.74,0.95,0.87,1.0,1.0,1.0,0.5,1,March 2018,0.163,0.28,0.114,0.829,0.171,0.77,0.085,0.554,0.272,0.067,8.3,0.906,0.932,0.243,0.957,6.0,brooklyn
22K381,I. S. 381,Middle,255,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.84,0.93,0.7,0.97,0.91,0.92,0.5,0.5,1.0,0.5,0.5,May 2018,0.129,0.188,0.047,0.748,0.078,0.69,0.118,0.565,0.184,0.118,2.9,0.95,0.94,0.209,0.953,5.0,brooklyn
22K890,M.S. 890,Middle,213,0.75,1.0,1.0,0.75,1.0,1.0,0.5,0.91,0.97,0.77,0.98,0.97,0.94,1.0,1.0,1.0,1.0,1,November-18,0.061,0.136,0.028,0.701,0.099,0.615,0.117,0.385,0.357,0.117,2.1,0.368,0.968,0.052,0.983,7.0,brooklyn
23K041,P.S. 041 Francis White,K-8,402,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.74,0.71,0.64,0.75,0.92,0.8,1.0,1.0,1.0,1.0,1,January 2017,0.062,0.294,0.109,0.954,0.249,0.9,0.007,0.595,0.333,0.017,2,0.946,0.867,0.51,0.954,4.0,brooklyn
23K137,P.S./I.S. 137 Rachel Jean Mitchell,K-8,256,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.82,0.8,0.73,0.83,0.93,0.89,1.0,0.0,0.0,1.0,0,March 2018,0.07,0.367,0.164,0.889,0.293,0.82,0,0.758,0.184,0.012,4,0.767,0.903,0.338,0.977,5.0,brooklyn
23K150,P.S. 150 Christopher,Elementary,155,0.5,0.75,0.5,0.75,1.0,1.0,0.5,0.8,0.9,0.79,0.95,0.96,0.93,0.0,0.0,1.0,1.0,0,May 2017,0.071,0.368,0.174,0.981,0.219,0.91,0.006,0.613,0.323,0.019,1.9,0.591,0.887,0.437,0.976,7.0,brooklyn
23K155,P.S./ I.S. 155 Nicholas Herkimer,K-8,379,0.75,0.75,0.5,0.75,0.75,1.0,0.5,0.86,0.95,0.77,0.93,0.95,0.92,1.0,1.0,1.0,1.0,0,January 2018,0.203,0.248,0.111,0.943,0.298,0.894,0.024,0.483,0.47,0.016,2.8,0.853,0.882,0.493,0.942,6.0,brooklyn
23K156,P.S. 156 Waverly,Elementary,592,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.77,0.76,0.68,0.75,0.91,0.82,0.0,0.0,0.0,1.0,0,October 2017,0.019,0.236,0.095,0.893,0.235,0.823,0.01,0.791,0.182,0.005,2.9,0.722,0.894,0.406,0.954,4.0,brooklyn
23K165,P.S. 165 Ida Posner,Elementary,159,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.85,0.91,0.88,0.87,0.94,0.92,1.0,0.0,1.0,1.0,1,May 2018,0.019,0.384,0.138,0.973,0.314,0.962,0,0.786,0.17,0.038,2.9,0.778,0.888,0.392,0.968,5.0,brooklyn
23K178,P.S. 178 Saint Clair Mckelway,K-8,265,0.75,1.0,0.5,0.75,1.0,1.0,0.5,0.84,0.95,0.76,0.95,1,0.97,1.0,1.0,1.0,1.0,1,November 2016,0.075,0.234,0.102,0.906,0.291,0.834,0.023,0.751,0.166,0.038,0.5,0.923,0.872,0.492,0.963,7.0,brooklyn
23K184,P.S. 184 Newport,K-8,506,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.8,0.77,0.76,0.79,0.92,0.84,1.0,1.0,1.0,1.0,1,February 2017,0.04,0.296,0.176,0.949,0.219,0.877,0.002,0.7,0.273,0.012,4.9,0.889,0.882,0.478,0.94,5.0,brooklyn
23K284,"The Gregory Jocko Jackson School of Sports, Art, a",Elementary,238,0.5,0.75,0.5,0.75,1.0,0.75,0.75,0.78,0.84,0.7,0.84,0.97,0.92,1.0,0.0,0.0,1.0,1,May 2018,0.076,0.273,0.067,0.976,0.214,0.941,0.004,0.651,0.336,0,7.2,0.793,0.903,0.385,0.964,6.0,brooklyn
23K298,P.S. 298 Dr. Betty Shabazz,Elementary,216,0.5,0.5,0.75,0.75,1.0,0.5,0.5,0.71,0.81,0.69,0.81,0.96,0.83,1.0,0.0,1.0,1.0,0,May 2018,0.093,0.319,0.088,0.987,0.315,0.94,0.023,0.667,0.264,0.019,7.9,0.684,0.91,0.317,0.943,5.0,brooklyn
23K323,P.S./I.S. 323,K-8,548,0.75,0.75,0.5,0.75,0.75,0.75,0.25,0.77,0.79,0.69,0.77,0.93,0.85,1.0,1.0,1.0,1.0,1,January-19,0.057,0.224,0.102,0.937,0.276,0.883,0.024,0.741,0.212,0.011,15.4,0.676,0.884,0.432,0.962,5.0,brooklyn
23K327,P.S. 327 Dr. Rose B. English,Elementary,222,0.75,0.75,0.5,0.75,1.0,1.0,0.5,0.83,0.91,0.82,0.91,0.99,0.94,1.0,0.0,1.0,1.0,1,November 2016,0.09,0.36,0.149,0.951,0.297,0.914,0.023,0.644,0.275,0.027,2,0.515,0.878,0.48,0.971,7.0,brooklyn
23K363,Brownsville Collaborative Middle School,Middle,278,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.8,0.74,0.77,0.73,0.91,0.78,1.0,0.0,1.0,1.0,1,17-Nov-14,0.112,0.367,0.115,0.961,0.295,0.885,0.004,0.691,0.277,0.018,2.6,0.421,0.863,0.517,0.974,4.0,brooklyn
23K392,I.S. 392,Middle,307,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.87,0.93,0.73,0.99,0.93,0.9,1.0,1.0,1.0,0.5,1,"January 20, 2015",0.013,0.16,0.052,0.653,0.098,0.508,0.026,0.779,0.153,0.003,6.2,0.8,0.95,0.126,0.969,5.0,brooklyn
23K401,Christopher Avenue Community School,Elementary,234,0.75,1.0,0.5,1.0,1.0,1.0,0.75,0.88,0.93,0.86,0.95,0.97,0.97,1.0,0.0,1.0,1.0,1,January 2017,0.056,0.312,0.137,0.962,0.449,0.91,0.004,0.603,0.368,0.013,6.4,0.586,0.856,0.563,0.966,7.0,brooklyn
